,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
25,601696.SH,20200522,21.3,21.96,20.7,20.7,21.67,-0.97,-4.4762,494495.1,1056155.519
26,601696.SH,20200521,22.47,22.59,21.41,21.67,22.55,-0.88,-3.9024,625164.91,1370108.12
27,601696.SH,20200520,22.58,23.66,22.32,22.55,22.54,0.01,0.0444,859575.79,1966458.078
28,601696.SH,20200519,22.4,22.72,22.07,22.54,21.68,0.86,3.9668,642579.96,1440884.731
29,601696.SH,20200518,22.39,22.77,21.58,21.68,22.76,-1.08,-4.7452,714239.54,1582791.182
30,601696.SH,20200515,22.5,23.38,22.23,22.76,22.22,0.54,2.4302,800639.5,1820051.535
31,601696.SH,20200514,21.96,22.92,21.78,22.22,22.24,-0.02,-0.0899,785842.44,1758797.512
32,601696.SH,20200513,21.26,22.89,21.04,22.24,21.46,0.78,3.6347,805129.75,1766330.64
33,601696.SH,20200512,21.34,21.52,20.59,21.46,21.49,-0.03,-0.1396,548704.11,1157127.695
34,601696.SH,20200511,21.06,21.59,20.81,21.49,20.99,0.5,2.3821,666865.87,1412493.767
35,601696.SH,20200508,20.16,21.88,19.61,20.99,19.89,1.1,5.5304,821727.34,1710625.249
36,601696.SH,20200507,19.53,20.3,19.45,19.89,19.53,0.36,1.8433,501165.49,997375.022
37,601696.SH,20200506,18.8,19.54,18.65,19.53,19.25,0.28,1.4545,448707.11,855243.121
38,601696.SH,20200430,18.5,19.6,18.5,19.25,18.46,0.79,4.2795,500542.01,955599.456
39,601696.SH,20200429,17.9,18.5,17.83,18.46,18.11,0.35,1.9326,326558.1,596690.925
40,601696.SH,20200428,18.48,18.76,17.52,18.11,18.05,0.06,0.3324,478016.21,873451.621
41,601696.SH,20200427,18.88,18.98,18.05,18.05,19.02,-0.97,-5.0999,474293.09,877982.711
42,601696.SH,20200424,20.36,20.54,18.91,19.02,20.62,-1.6,-7.7595,642892.79,1265279.963
43,601696.SH,20200423,21.08,21.16,20.57,20.62,21.28,-0.66,-3.1015,379732.0,792364.273
44,601696.SH,20200422,20.62,21.28,20.4,21.28,20.98,0.3,1.4299,465226.34,969006.025
45,601696.SH,20200421,20.7,21.4,20.58,20.98,20.9,0.08,0.3828,483762.46,1016145.84
46,601696.SH,20200420,20.7,21.06,20.36,20.9,20.59,0.31,1.5056,378755.05,786447.006
47,601696.SH,20200417,20.76,21.18,20.46,20.59,20.51,0.08,0.3901,495899.24,1032181.708
48,601696.SH,20200416,20.11,20.85,20.05,20.51,20.46,0.05,0.2444,382268.18,783825.897
49,601696.SH,20200415,20.8,21.09,20.42,20.46,21.13,-0.67,-3.1708,433084.0,894267.474
50,601696.SH,20200414,20.69,21.45,20.53,21.13,20.6,0.53,2.5728,502470.2,1051122.222
51,601696.SH,20200413,20.85,21.18,20.31,20.6,21.19,-0.59,-2.7843,418138.45,865458.083
52,601696.SH,20200410,22.23,22.23,21.03,21.19,22.22,-1.03,-4.6355,621816.52,1335167.444
53,601696.SH,20200409,22.36,23.12,22.16,22.22,22.05,0.17,0.771,646402.9,1460721.268
54,601696.SH,20200408,22.52,22.65,21.9,22.05,22.94,-0.89,-3.8797,642756.68,1434652.903
55,601696.SH,20200407,22.71,23.45,22.31,22.94,22.22,0.72,3.2403,894948.04,2045355.01
56,601696.SH,20200403,22.73,22.87,22.04,22.22,23.11,-0.89,-3.8511,705161.23,1578563.22
57,601696.SH,20200402,21.56,23.48,21.5,23.11,21.6,1.51,6.9907,988595.5,2219135.33
58,601696.SH,20200401,21.2,22.69,21.1,21.6,21.35,0.25,1.171,768236.3,1683814.12
59,601696.SH,20200331,21.99,22.1,21.25,21.35,21.79,-0.44,-2.0193,513294.39,1114353.805
60,601696.SH,20200330,21.12,22.06,20.81,21.79,21.95,-0.16,-0.7289,598494.87,1284868.068
61,601696.SH,20200327,22.56,23.11,21.88,21.95,22.2,-0.25,-1.1261,756127.93,1689224.143
62,601696.SH,20200326,22.1,22.61,21.71,22.2,22.96,-0.76,-3.3101,771124.56,1708950.733
63,601696.SH,20200325,22.7,23.86,22.22,22.96,22.49,0.47,2.0898,1024214.04,2356734.397
64,601696.SH,20200324,24.0,24.18,21.33,22.49,23.22,-0.73,-3.1438,1128502.61,2582849.393
65,601696.SH,20200323,22.41,23.45,22.11,23.22,23.58,-0.36,-1.5267,839504.58,1918823.056
66,601696.SH,20200320,24.2,24.35,22.6,23.58,24.35,-0.77,-3.1622,1268123.46,2978608.938
67,601696.SH,20200319,22.85,25.03,22.41,24.35,22.75,1.6,7.033,1716426.69,4121016.274
68,601696.SH,20200318,22.6,23.42,21.9,22.75,23.37,-0.62,-2.653,1112715.26,2516266.85
69,601696.SH,20200317,23.16,24.0,22.28,23.37,22.28,1.09,4.8923,1368643.46,3175588.68
70,601696.SH,20200316,24.8,24.8,22.28,22.28,24.75,-2.47,-9.9798,1447102.82,3376703.483
71,601696.SH,20200313,23.17,24.75,23.17,24.75,22.5,2.25,10.0,1886727.21,4542428.353
72,601696.SH,20200312,22.5,22.5,22.5,22.5,20.45,2.05,10.0244,57246.77,128805.233
73,601696.SH,20200311,20.45,20.45,20.45,20.45,18.59,1.86,10.0054,12933.91,26449.846
74,601696.SH,20200310,18.59,18.59,18.59,18.59,16.9,1.69,10.0,50804.93,94446.365
75,601696.SH,20200309,16.9,16.9,16.9,16.9,15.36,1.54,10.026,52898.14,89397.857
76,601696.SH,20200306,15.36,15.36,15.36,15.36,13.96,1.4,10.0287,19978.3,30686.669
77,601696.SH,20200305,13.96,13.96,13.96,13.96,12.69,1.27,10.0079,5186.48,7240.326
78,601696.SH,20200304,12.69,12.69,12.69,12.69,11.54,1.15,9.9653,10166.55,12901.352
79,601696.SH,20200303,11.54,11.54,11.54,11.54,10.49,1.05,10.0095,6637.5,7659.675
80,601696.SH,20200302,10.49,10.49,10.49,10.49,9.54,0.95,9.9581,7774.46,8155.409
81,601696.SH,20200228,9.54,9.54,9.54,9.54,8.67,0.87,10.0346,8447.48,8058.896
82,601696.SH,20200227,8.67,8.67,8.67,8.67,7.88,0.79,10.0254,3180.22,2757.251
83,601696.SH,20200226,6.56,7.88,6.56,7.88,5.47,2.41,44.0585,17593.4,13815.023
